sensor_id,temperature,humidity,soil_moisture,energy_used,data_processed,timestamp
sensor_8,22.1,77.77,35.76,0.01,0.3,1759768078.3661695
sensor_8,24.15,66.41,59.7,0.013,0.27,1759768080.3668349
sensor_9,24.24,32.28,51.89,0.012,0.18,1759768082.3675575
sensor_10,27.76,61.14,59.74,0.05,0.33,1759768084.3683264
sensor_9,33.37,50.97,11.19,0.038,0.13,1759768086.36905
sensor_3,28.34,79.35,39.58,0.028,0.41,1759768088.3696265
sensor_9,25.64,56.99,42.11,0.011,0.34,1759768090.370377
sensor_9,23.09,50.81,22.85,0.017,0.22,1759768092.3730478
sensor_7,35.15,65.81,31.73,0.035,0.1,1759768094.3737364
sensor_2,24.89,62.03,11.97,0.015,0.41,1759768096.3743854
sensor_7,34.91,71.19,47.23,0.012,0.47,1759768098.374971
sensor_9,25.91,60.94,22.15,0.042,0.18,1759768100.3757248
sensor_5,35.14,55.26,13.76,0.011,0.25,1759768102.3765206
sensor_1,29.53,48.11,15.97,0.022,0.29,1759768104.3771276
sensor_3,24.64,47.63,26.36,0.041,0.5,1759768106.3778076
sensor_8,28.36,42.8,22.74,0.028,0.19,1759768108.3785114
sensor_9,27.53,43.35,50.3,0.045,0.45,1759768110.379114
sensor_1,35.68,44.14,18.44,0.048,0.13,1759768112.3798523
sensor_10,26.03,52.47,23.93,0.028,0.11,1759768114.3805153
sensor_9,22.58,39.97,49.97,0.029,0.19,1759768116.3811493
sensor_2,32.79,69.51,21.54,0.021,0.29,1759768118.381792
sensor_3,24.21,63.47,33.91,0.017,0.12,1759768120.3824873
sensor_8,26.14,51.65,32.72,0.041,0.28,1759768122.3831298
sensor_2,29.99,59.74,57.56,0.013,0.32,1759768124.3837261
sensor_10,24.87,58.3,42.94,0.047,0.17,1759768126.384332
sensor_4,34.63,61.44,25.78,0.03,0.11,1759768128.3849695
sensor_5,25.34,58.81,17.09,0.032,0.36,1759768130.3856347
sensor_6,26.58,40.97,24.81,0.033,0.35,1759768132.3862774
sensor_7,26.91,50.47,41.18,0.034,0.46,1759768134.3869295
sensor_7,26.44,67.25,11.06,0.043,0.43,1759768136.3876777
sensor_2,26.63,68.67,47.53,0.029,0.27,1759768138.3885212
sensor_7,23.19,54.01,29.16,0.024,0.41,1759768140.3891623
sensor_9,35.01,44.51,52.33,0.048,0.33,1759768142.3901103
sensor_3,31.06,54.18,17.49,0.03,0.24,1759768144.390839
sensor_2,26.34,54.99,59.28,0.017,0.48,1759768146.3914793
sensor_2,31.69,47.73,41.23,0.043,0.15,1759768148.3921824
sensor_8,33.55,62.62,16.41,0.028,0.37,1759768150.3928342
sensor_9,29.77,31.66,45.13,0.041,0.28,1759768152.393595
sensor_10,25.04,63.17,52.71,0.026,0.29,1759768154.3943055
sensor_10,29.03,51.01,17.86,0.027,0.26,1759768156.3949287
sensor_3,33.58,58.37,25.51,0.024,0.14,1759768158.395708
sensor_7,34.85,54.07,40.37,0.029,0.2,1759768160.3963113
sensor_2,24.56,42.05,24.48,0.02,0.28,1759768162.3969588
sensor_2,33.89,39.38,15.6,0.041,0.3,1759768164.3976088
sensor_9,35.49,67.44,25.17,0.025,0.21,1759768166.3983145
sensor_3,26.69,37.54,50.75,0.041,0.26,1759768168.3990006
sensor_9,31.8,60.21,39.18,0.043,0.32,1759768170.3997693
sensor_2,31.21,68.63,10.06,0.044,0.12,1759768172.4005241
sensor_10,32.92,37.03,56.36,0.034,0.15,1759768174.4011092
sensor_9,31.23,78.77,37.44,0.032,0.11,1759768176.401876
sensor_7,31.92,58.94,46.96,0.041,0.27,1759768178.4025996
sensor_10,31.95,73.3,24.06,0.03,0.28,1759768180.4032927
sensor_2,26.55,47.56,15.82,0.037,0.42,1759768182.403948
sensor_8,30.8,32.74,30.9,0.012,0.46,1759768184.4046392
sensor_8,32.16,72.16,42.33,0.043,0.18,1759768186.4054618
sensor_2,32.69,68.59,24.44,0.034,0.38,1759768188.4062328
sensor_8,31.91,68.18,28.66,0.036,0.42,1759768190.406888
sensor_2,33.13,44.28,42.18,0.034,0.45,1759768192.407596
sensor_2,23.69,30.67,16.15,0.023,0.15,1759768194.408427
sensor_8,30.29,44.13,46.75,0.022,0.14,1759768196.4090762
sensor_9,35.16,47.37,20.73,0.036,0.27,1759768198.4097247
sensor_1,35.67,70.98,20.71,0.042,0.42,1759768200.4103131
sensor_4,22.66,55.41,52.36,0.02,0.19,1759768202.4109604
sensor_8,23.87,38.07,54.18,0.036,0.45,1759768204.411622
sensor_3,26.32,49.88,50.96,0.036,0.17,1759768206.4123073
sensor_9,31.84,31.78,59.95,0.025,0.15,1759768208.413087
sensor_9,27.09,55.47,44.55,0.031,0.46,1759768210.4137294
sensor_3,33.04,71.31,51.78,0.035,0.22,1759768212.4145007
sensor_8,27.36,73.88,34.07,0.016,0.32,1759768214.4151416
sensor_1,32.2,59.57,49.01,0.034,0.38,1759768216.4159744
sensor_9,33.75,49.16,24.83,0.01,0.24,1759768218.4166756
sensor_7,29.97,77.77,50.79,0.037,0.42,1759768220.417459
sensor_9,24.03,79.69,48.61,0.021,0.16,1759768222.4181833
sensor_5,24.11,33.85,17.44,0.034,0.11,1759768224.4188957
sensor_9,22.44,79.88,32.08,0.049,0.44,1759768226.4196856
sensor_7,24.38,71.55,43.61,0.046,0.35,1759768228.4203644
sensor_10,32.38,34.88,27.52,0.049,0.21,1759768230.421078
sensor_10,33.42,39.12,47.88,0.049,0.23,1759768232.4217331
sensor_7,30.6,30.72,34.84,0.024,0.29,1759768234.4225478
sensor_4,33.76,65.18,12.51,0.024,0.45,1759768236.4233942
sensor_10,30.72,42.84,14.11,0.014,0.35,1759768238.4241982
sensor_1,24.75,74.91,36.29,0.018,0.14,1759768240.4249358
sensor_1,29.56,49.65,11.61,0.037,0.19,1759768242.425591
sensor_6,22.63,30.82,11.23,0.047,0.36,1759768244.4264383
sensor_6,29.86,42.82,51.09,0.024,0.12,1759768246.427097
sensor_7,25.08,41.75,31.4,0.038,0.44,1759768248.4278948
sensor_4,27.2,73.59,41.38,0.041,0.1,1759768250.4285765
sensor_4,28.53,65.06,50.72,0.012,0.22,1759768252.4292607
sensor_8,30.05,45.27,10.16,0.026,0.17,1759768254.4299352
sensor_5,33.64,76.54,30.73,0.013,0.41,1759768256.4306438
sensor_4,28.77,41.84,45.69,0.012,0.3,1759768258.4313316
sensor_2,30.41,48.67,46.87,0.04,0.11,1759768260.4318671
sensor_1,23.58,70.73,31.75,0.038,0.23,1759768262.4325316
sensor_3,23.68,33.03,50.99,0.012,0.22,1759768264.4331748
sensor_6,28.76,57.18,16.42,0.014,0.29,1759768266.4337456
sensor_8,31.38,66.05,59.4,0.023,0.13,1759768268.434495
sensor_9,24.81,51.97,23.34,0.023,0.13,1759768270.4351418
sensor_2,28.35,48.35,16.88,0.034,0.4,1759768272.435867
sensor_4,27.59,72.94,39.96,0.034,0.12,1759768274.4365885
sensor_8,31.01,78.54,52.34,0.049,0.27,1759768276.437283
sensor_2,24.45,58.39,54.38,0.032,0.48,1759768278.437945
sensor_1,24.37,78.44,56.42,0.012,0.45,1759768280.4385977
sensor_9,32.39,59.37,16.99,0.02,0.48,1759768282.439304
sensor_1,27.44,45.33,53.97,0.037,0.3,1759768284.439975
sensor_4,23.49,75.16,28.78,0.023,0.24,1759768286.440703
sensor_2,35.11,73.3,17.19,0.033,0.46,1759768288.4413865
sensor_7,24.2,74.84,56.5,0.01,0.24,1759768290.4419568
sensor_2,31.34,77.29,42.41,0.042,0.26,1759768292.4425461
sensor_8,35.4,58.54,42.35,0.043,0.38,1759768294.443215
sensor_5,29.66,74.19,52.91,0.019,0.13,1759768296.4438424
sensor_10,24.52,45.27,13.76,0.035,0.19,1759768298.4445508
sensor_1,24.89,78.74,26.65,0.013,0.21,1759768300.4451594
sensor_5,34.39,70.07,19.55,0.046,0.13,1759768302.4457638
sensor_3,33.27,44.37,30.78,0.047,0.19,1759768304.4464722
sensor_3,24.42,45.36,13.11,0.045,0.23,1759768306.4471292
sensor_8,33.48,58.42,17.03,0.024,0.17,1759768308.4477208
sensor_3,25.63,56.48,12.46,0.033,0.37,1759768310.448418
sensor_3,30.83,40.66,52.97,0.027,0.39,1759768312.4491148
sensor_7,28.38,35.45,13.49,0.021,0.2,1759768314.449809
sensor_6,32.81,47.53,41.7,0.033,0.42,1759768316.450464
sensor_3,22.35,69.09,11.07,0.028,0.25,1759768318.451246
sensor_1,35.14,56.79,25.14,0.019,0.41,1759768320.4518278
sensor_6,22.67,62.78,14.73,0.035,0.33,1759768322.4524739
sensor_5,30.84,63.61,14.39,0.026,0.31,1759768324.4530637
sensor_10,22.18,64.54,58.42,0.013,0.32,1759768326.4536242
sensor_1,24.75,36.28,40.35,0.015,0.33,1759768328.4542897
sensor_9,35.33,78.99,29.62,0.014,0.19,1759768330.4549868
sensor_9,25.8,52.42,13.25,0.047,0.22,1759768332.4556441
sensor_10,25.38,40.71,51.64,0.02,0.44,1759768334.4563727
sensor_5,22.04,74.28,27.05,0.021,0.44,1759768336.4570034
sensor_1,31.0,31.67,27.92,0.02,0.16,1759768338.4579432
sensor_3,30.04,65.49,34.16,0.02,0.45,1759768340.458672
sensor_6,27.38,48.04,10.18,0.026,0.13,1759768342.459353
sensor_1,29.1,48.45,22.67,0.02,0.22,1759768344.4600172
sensor_5,25.15,56.31,13.02,0.043,0.37,1759768346.4608638
sensor_9,27.31,42.4,19.96,0.036,0.28,1759768348.4615607
sensor_3,32.98,78.53,37.9,0.018,0.29,1759768350.4622443
sensor_1,31.89,35.56,23.88,0.017,0.48,1759768352.463008
sensor_7,32.68,50.26,58.64,0.036,0.13,1759768354.4637969
sensor_5,23.68,60.52,10.11,0.02,0.47,1759768356.4644349
sensor_5,23.24,67.01,34.15,0.015,0.15,1759768358.4649959
sensor_10,30.9,72.79,15.76,0.025,0.42,1759768360.4657483
sensor_1,32.77,73.75,36.68,0.04,0.14,1759768362.4665852
sensor_1,30.92,65.75,29.28,0.016,0.48,1759768364.4673166
sensor_4,35.35,42.19,27.08,0.044,0.19,1759768366.4682462
sensor_9,29.43,50.35,36.36,0.034,0.1,1759768368.4689744
sensor_5,22.93,75.28,55.74,0.013,0.12,1759768370.4695952
sensor_2,26.55,63.3,25.32,0.022,0.48,1759768372.4704258
sensor_10,25.56,57.37,48.64,0.037,0.26,1759768374.4710472
sensor_2,29.84,71.18,45.63,0.012,0.31,1759768376.4718797
sensor_10,30.45,60.84,20.8,0.041,0.33,1759768378.4725838
sensor_3,27.92,40.3,22.3,0.015,0.48,1759768380.4733348
sensor_3,33.57,56.19,37.57,0.013,0.18,1759768382.474032
sensor_2,23.02,53.1,22.3,0.045,0.21,1759768384.4746969
sensor_6,33.09,53.8,44.01,0.018,0.34,1759768386.4753764
sensor_2,22.07,40.1,43.02,0.012,0.1,1759768388.475936
sensor_1,22.2,71.38,58.69,0.037,0.19,1759768390.4761856
sensor_5,22.26,38.69,25.58,0.035,0.37,1759768392.4766164
sensor_10,33.92,50.06,49.99,0.018,0.46,1759768394.477266
sensor_6,22.31,40.67,20.29,0.019,0.15,1759768396.477914
sensor_7,26.2,54.53,28.32,0.02,0.16,1759768398.4785774
sensor_8,22.23,42.61,19.37,0.03,0.21,1759768400.4791577
sensor_10,26.74,42.29,46.44,0.028,0.21,1759768402.479792
sensor_2,35.13,58.6,52.31,0.014,0.16,1759768404.4804864
sensor_8,34.05,37.64,28.67,0.033,0.4,1759768406.481293
sensor_10,24.87,61.4,50.92,0.05,0.14,1759768408.4820302
sensor_9,28.12,69.87,52.16,0.032,0.23,1759768410.4827282
sensor_9,25.8,56.86,39.32,0.042,0.33,1759768412.4833982
sensor_4,34.49,72.77,56.1,0.026,0.45,1759768414.4840202
sensor_2,26.74,41.79,22.98,0.043,0.43,1759768416.4846487
sensor_7,34.54,67.87,27.68,0.018,0.48,1759768418.4855833
sensor_7,26.34,63.57,17.86,0.046,0.12,1759768420.4862978
sensor_6,24.65,47.14,13.97,0.012,0.49,1759768422.4870105
sensor_5,32.69,63.54,25.83,0.022,0.11,1759768424.487863
sensor_8,28.77,58.11,10.41,0.048,0.49,1759768426.4885008
sensor_1,25.05,50.24,23.2,0.038,0.46,1759768428.48935
sensor_10,23.81,69.71,29.47,0.02,0.2,1759768430.4901168
sensor_2,27.72,45.11,45.4,0.038,0.29,1759768432.4908016
sensor_8,35.46,38.6,56.9,0.043,0.22,1759768434.4915676
sensor_7,31.87,72.91,56.36,0.027,0.13,1759768436.492247
sensor_5,23.9,57.23,40.42,0.035,0.42,1759768438.493095
sensor_1,23.26,38.27,50.4,0.05,0.24,1759768440.493953
sensor_5,35.1,53.89,11.7,0.017,0.39,1759768442.494578
sensor_10,31.61,71.27,23.02,0.037,0.41,1759768444.4953065
sensor_1,22.05,61.34,14.62,0.047,0.16,1759768446.4961512
sensor_3,26.38,57.87,48.05,0.049,0.19,1759768448.4968398
sensor_4,32.93,37.81,12.33,0.023,0.24,1759768450.4975958
sensor_10,24.57,36.69,25.28,0.044,0.34,1759768452.498472
sensor_7,27.47,61.07,24.77,0.023,0.19,1759768454.4991875
sensor_8,22.7,78.54,57.78,0.019,0.28,1759768456.4999752
sensor_8,33.4,43.8,14.18,0.025,0.14,1759768458.5004048
sensor_4,34.37,44.93,19.58,0.013,0.11,1759768460.5010097
sensor_5,34.17,41.38,33.08,0.032,0.19,1759768462.5019236
sensor_9,34.61,41.77,58.25,0.03,0.17,1759768464.5025043
sensor_10,24.77,60.8,57.29,0.021,0.48,1759768466.5032759
sensor_1,27.54,79.5,41.88,0.016,0.39,1759768468.504012
sensor_4,30.5,74.62,32.72,0.042,0.39,1759768470.5048635
sensor_8,23.34,49.35,34.2,0.044,0.41,1759768472.505542
sensor_8,28.62,32.42,36.77,0.041,0.15,1759768474.5062463
sensor_8,33.09,57.65,56.36,0.04,0.38,1759768476.5069222
sensor_10,29.89,73.44,40.12,0.014,0.29,1759768478.5075102
sensor_4,27.73,73.22,58.84,0.016,0.38,1759768480.5081604
sensor_10,32.79,47.13,26.99,0.049,0.11,1759768482.5088208
sensor_4,33.73,49.17,25.6,0.015,0.22,1759768484.5093844
sensor_4,22.1,64.48,57.69,0.038,0.44,1759768486.5101182
sensor_6,27.66,64.12,29.59,0.019,0.37,1759768488.510876
sensor_5,26.01,49.75,36.06,0.025,0.15,1759768490.5114734
sensor_6,26.19,56.06,49.2,0.016,0.31,1759768492.5120866
sensor_8,25.3,53.71,31.32,0.021,0.41,1759768494.5127835
sensor_6,26.54,56.27,29.19,0.038,0.17,1759768496.5134463
sensor_10,32.36,38.09,40.63,0.046,0.28,1759768498.5141482
sensor_4,29.4,48.09,55.75,0.019,0.4,1759768500.514805
sensor_4,28.4,38.84,39.33,0.015,0.37,1759768502.515551
sensor_3,34.48,38.63,31.9,0.012,0.44,1759768504.516209
sensor_7,33.24,37.84,26.5,0.039,0.14,1759768506.5169077
sensor_1,27.03,33.77,19.05,0.017,0.31,1759768508.517689
sensor_8,29.71,55.7,31.86,0.04,0.33,1759768510.5183256
sensor_5,30.03,32.48,41.03,0.031,0.43,1759768512.518966
sensor_7,32.1,60.11,28.75,0.032,0.36,1759768514.519683
sensor_10,30.14,31.73,11.61,0.039,0.27,1759768516.520397
sensor_10,27.5,70.08,11.68,0.029,0.44,1759768518.521069
sensor_4,35.24,59.82,22.9,0.043,0.44,1759768520.521792
sensor_6,35.66,37.61,41.71,0.05,0.27,1759768522.5226467
sensor_6,25.24,49.29,24.1,0.047,0.23,1759768524.5233052
sensor_6,26.66,53.7,41.05,0.048,0.42,1759768526.5239978
sensor_7,33.59,44.87,59.37,0.033,0.46,1759768528.524356
sensor_4,26.2,62.4,56.99,0.049,0.16,1759768530.5252535
sensor_7,30.94,58.42,48.03,0.043,0.48,1759768532.525929
sensor_10,32.88,79.59,23.65,0.028,0.37,1759768534.5265968
sensor_3,29.26,73.73,47.09,0.04,0.46,1759768536.5272799
sensor_7,24.92,34.38,26.49,0.022,0.22,1759768538.5279562
sensor_8,24.43,65.28,57.78,0.033,0.27,1759768540.5286326
sensor_1,22.66,56.26,20.81,0.023,0.39,1759768542.529323
sensor_4,31.89,40.19,37.3,0.037,0.44,1759768544.5296776
sensor_5,35.23,78.62,57.09,0.046,0.46,1759768546.5303893
sensor_5,29.27,78.88,11.38,0.043,0.41,1759768548.53086
sensor_4,32.74,72.04,50.32,0.015,0.48,1759768550.531524
sensor_2,34.48,33.92,31.34,0.043,0.17,1759768552.5321596
sensor_9,31.34,48.32,47.8,0.024,0.46,1759768554.532812
sensor_8,24.82,36.14,26.74,0.022,0.28,1759768556.5333066
sensor_2,30.19,43.8,19.77,0.027,0.29,1759768558.534076
sensor_1,26.53,31.35,45.14,0.01,0.15,1759768560.5348058
sensor_3,35.86,70.22,18.06,0.023,0.5,1759768562.5353544
sensor_6,33.84,47.13,33.05,0.035,0.41,1759768564.535857
sensor_3,25.87,77.3,29.08,0.039,0.15,1759768566.5365155
sensor_1,22.29,54.72,13.1,0.015,0.47,1759768568.5372117
sensor_5,27.67,55.64,53.55,0.012,0.3,1759768570.537948
sensor_6,34.34,45.12,51.86,0.033,0.23,1759768572.5385993
sensor_7,29.11,38.93,47.06,0.036,0.34,1759768574.5392838
sensor_7,27.75,79.39,59.45,0.03,0.23,1759768576.5400546
sensor_8,27.78,72.1,37.8,0.049,0.46,1759768578.5407457
sensor_5,25.82,60.34,17.86,0.047,0.45,1759768580.5413654
sensor_2,27.74,33.02,16.0,0.047,0.33,1759768582.542084
sensor_8,22.97,62.29,50.79,0.034,0.25,1759768584.5429106
sensor_6,33.4,38.82,11.46,0.047,0.39,1759768586.543602
sensor_7,29.13,53.44,14.28,0.033,0.18,1759768588.5443466
sensor_6,27.29,72.52,22.25,0.03,0.26,1759768590.5452878
sensor_6,30.61,40.38,42.35,0.017,0.2,1759768592.5460627
sensor_10,24.85,50.18,50.3,0.03,0.19,1759768594.5467973
sensor_8,28.67,55.64,30.96,0.015,0.21,1759768596.5475607
sensor_6,32.68,53.68,54.2,0.047,0.29,1759768598.5484133
sensor_7,23.35,77.89,34.31,0.02,0.24,1759768600.5492358
sensor_3,28.7,38.37,31.88,0.036,0.21,1759768602.5500119
sensor_8,23.92,36.12,17.38,0.032,0.26,1759768604.5506608
sensor_2,24.92,78.58,35.93,0.027,0.4,1759768606.5516462
sensor_7,34.61,34.91,42.8,0.037,0.2,1759768608.5523744
sensor_8,27.69,62.66,52.9,0.033,0.28,1759768610.553066
sensor_1,26.76,43.46,29.13,0.03,0.4,1759768612.5539567
sensor_10,34.46,39.32,23.94,0.046,0.23,1759768614.5547266
sensor_10,30.48,35.42,54.83,0.034,0.17,1759768616.5553973
sensor_4,29.0,65.09,18.95,0.017,0.37,1759768618.556049
sensor_9,29.29,39.63,17.35,0.018,0.49,1759768620.5566993
sensor_7,31.43,32.35,46.98,0.04,0.37,1759768622.5573332
sensor_6,30.45,36.55,16.38,0.048,0.43,1759768624.5580869
sensor_5,27.2,44.36,36.71,0.013,0.39,1759768626.5587082
sensor_8,32.24,59.86,14.11,0.033,0.4,1759768628.5595193
sensor_2,32.33,40.67,53.17,0.026,0.31,1759768630.5601172
sensor_1,30.39,66.89,32.56,0.044,0.11,1759768632.5607522
sensor_4,27.59,51.37,38.23,0.028,0.39,1759768634.5614247
sensor_2,27.47,41.88,56.63,0.044,0.49,1759768636.5620775
sensor_10,30.69,75.46,51.08,0.034,0.41,1759768638.562869
sensor_10,34.88,47.41,38.88,0.023,0.47,1759768640.5634658
sensor_4,32.34,33.13,25.46,0.042,0.17,1759768642.5640533
sensor_8,29.55,72.75,37.49,0.047,0.12,1759768644.564678
sensor_7,29.48,58.52,39.73,0.017,0.4,1759768646.5655136
sensor_9,35.13,44.27,56.93,0.032,0.29,1759768648.5662756
sensor_10,30.31,65.3,37.35,0.047,0.41,1759768650.5669558
sensor_8,22.5,48.4,15.69,0.014,0.45,1759768652.5676854
sensor_5,24.91,45.65,34.41,0.013,0.25,1759768654.5683174
sensor_2,35.9,44.02,34.0,0.014,0.14,1759768656.5689385
sensor_6,29.82,68.65,49.2,0.028,0.47,1759768658.5695872
sensor_4,27.35,42.94,53.87,0.026,0.14,1759768660.5703397
sensor_3,35.28,67.69,13.72,0.03,0.41,1759768662.5710182
sensor_5,30.56,54.56,53.41,0.041,0.39,1759768664.571671
sensor_2,22.64,76.88,38.41,0.016,0.25,1759768666.5722854
sensor_8,27.02,74.78,19.25,0.021,0.15,1759768668.5729294
sensor_10,23.21,45.12,57.05,0.029,0.14,1759768670.5735455
sensor_4,28.18,66.52,49.74,0.043,0.45,1759768672.5742958
sensor_4,24.21,46.91,21.03,0.035,0.1,1759768674.5749576
sensor_9,28.28,59.25,24.19,0.042,0.22,1759768676.57562
sensor_5,25.65,64.55,37.63,0.044,0.46,1759768678.5762336
sensor_7,31.35,58.63,20.29,0.049,0.3,1759768680.5768027
sensor_7,31.13,74.52,36.48,0.028,0.26,1759768682.577461
sensor_7,28.13,43.99,23.52,0.026,0.46,1759768684.5780892
sensor_7,28.02,68.43,43.3,0.041,0.34,1759768686.5787954
sensor_2,29.64,50.76,58.36,0.041,0.36,1759768688.5794854
sensor_5,33.22,67.14,24.9,0.017,0.1,1759768690.5801609
sensor_3,30.58,66.22,49.61,0.038,0.3,1759768692.5807753
sensor_3,34.84,56.8,14.11,0.047,0.12,1759768694.5815299
sensor_8,29.99,74.27,32.7,0.049,0.18,1759768696.5822518
sensor_7,25.93,56.48,42.42,0.029,0.47,1759768698.5829282
sensor_8,28.26,38.6,33.26,0.011,0.47,1759768700.5836413
sensor_4,25.8,48.95,39.88,0.041,0.45,1759768702.5842934
sensor_5,31.8,61.02,20.61,0.026,0.3,1759768704.5848987
sensor_8,26.41,32.26,46.74,0.016,0.12,1759768706.5855408
sensor_3,31.04,75.52,32.81,0.02,0.25,1759768708.586143
sensor_8,29.95,31.58,43.74,0.018,0.27,1759768710.5867765
sensor_1,29.02,71.21,37.76,0.047,0.2,1759768712.5875406
sensor_4,28.05,54.73,44.02,0.043,0.14,1759768714.5881634
sensor_1,29.46,72.21,25.43,0.022,0.37,1759768716.5885968
sensor_9,22.51,56.14,10.03,0.041,0.28,1759768718.5892649
sensor_9,33.77,32.63,45.48,0.048,0.21,1759768720.5901058
sensor_3,25.66,74.94,11.95,0.014,0.4,1759768722.5907753
sensor_9,35.98,75.6,17.13,0.041,0.39,1759768724.591403
sensor_10,31.54,64.62,52.39,0.035,0.48,1759768726.5920556
sensor_10,30.47,79.73,57.39,0.015,0.1,1759768728.5926843
sensor_7,30.45,65.8,45.61,0.043,0.4,1759768730.5934305
sensor_4,28.01,77.63,32.41,0.04,0.22,1759768732.5940647
sensor_2,22.63,43.12,52.41,0.048,0.16,1759768734.5946977
sensor_10,30.88,45.72,10.75,0.014,0.31,1759768736.5954967
sensor_5,22.39,51.17,41.55,0.046,0.49,1759768738.596183
sensor_10,34.53,78.0,25.74,0.01,0.19,1759768740.5968754
sensor_2,28.59,46.9,11.14,0.012,0.48,1759768742.5976958
sensor_9,29.09,74.24,20.86,0.038,0.47,1759768744.59862
sensor_3,26.9,55.87,51.18,0.046,0.37,1759768746.5994308
sensor_10,30.91,38.67,50.09,0.027,0.34,1759768748.600255
sensor_10,23.47,57.91,46.08,0.027,0.23,1759768750.6009996
sensor_4,27.19,31.76,24.84,0.02,0.5,1759768752.601752
sensor_9,34.2,70.88,16.52,0.022,0.27,1759768754.6024601
sensor_9,31.05,76.55,39.84,0.031,0.14,1759768756.6032014
sensor_4,35.41,44.79,54.87,0.041,0.3,1759768758.6039603
sensor_6,34.89,44.79,29.99,0.05,0.4,1759768760.6047285
sensor_1,26.85,40.87,27.47,0.041,0.17,1759768762.6053247
sensor_5,28.32,62.55,45.17,0.018,0.29,1759768764.6060336
sensor_3,28.33,61.13,27.18,0.045,0.22,1759768766.6066735
sensor_9,33.01,78.36,34.81,0.036,0.48,1759768768.6073027
sensor_6,32.0,71.68,34.73,0.041,0.4,1759768770.6080103
sensor_3,35.93,74.65,36.31,0.028,0.44,1759768772.6086948
sensor_5,26.37,56.71,46.55,0.036,0.42,1759768774.6093733
sensor_9,24.45,69.72,31.91,0.018,0.26,1759768776.6100252
sensor_1,30.84,58.28,17.01,0.018,0.24,1759768778.6108077
sensor_7,27.24,49.76,34.81,0.047,0.42,1759768780.611587
sensor_3,24.35,71.56,59.73,0.044,0.48,1759768782.612226
sensor_1,24.79,74.97,13.41,0.031,0.22,1759768784.6128674
sensor_6,25.93,34.82,52.23,0.034,0.4,1759768786.6138716
sensor_4,29.28,36.0,39.87,0.036,0.4,1759768788.6146247
sensor_10,31.01,45.05,41.85,0.033,0.22,1759768790.6153052
sensor_9,25.84,60.76,42.94,0.032,0.34,1759768792.61584
sensor_10,30.58,64.86,48.25,0.046,0.24,1759768794.6164372
sensor_10,23.24,55.94,45.3,0.047,0.22,1759768796.6172547
sensor_9,27.02,71.95,24.7,0.021,0.24,1759768798.618141
sensor_5,35.14,68.64,38.06,0.013,0.17,1759768800.6188316
sensor_8,25.21,58.69,52.0,0.014,0.13,1759768802.6196477
sensor_4,32.66,66.89,17.85,0.035,0.14,1759768804.620292
sensor_6,32.74,52.26,14.85,0.015,0.49,1759768806.6209815
sensor_5,32.32,64.75,27.62,0.046,0.26,1759768808.62163
sensor_9,30.82,72.28,38.49,0.036,0.18,1759768810.6222987
sensor_1,26.13,35.69,23.06,0.047,0.27,1759768812.623017
sensor_8,25.15,69.87,27.03,0.03,0.3,1759768814.6236713
sensor_3,33.03,67.44,47.19,0.018,0.12,1759768816.6245024
sensor_2,31.76,67.6,31.23,0.029,0.39,1759768818.625359
sensor_6,25.77,44.33,33.96,0.026,0.38,1759768820.626158
sensor_1,32.8,54.64,20.08,0.048,0.38,1759768822.6268432
sensor_6,23.12,33.02,22.58,0.012,0.36,1759768824.6274843
sensor_3,33.67,71.99,37.51,0.045,0.34,1759768826.628154
sensor_5,34.95,76.03,36.53,0.038,0.42,1759768828.6287882
sensor_1,29.07,43.83,53.05,0.022,0.48,1759768830.6294708
sensor_8,30.06,38.93,26.24,0.047,0.1,1759768832.6301873
sensor_9,28.8,73.26,24.18,0.029,0.13,1759768834.6307855
sensor_5,33.95,71.08,48.47,0.031,0.15,1759768836.6311643
sensor_4,33.67,72.62,24.41,0.036,0.38,1759768838.6319573
sensor_6,34.43,52.41,50.43,0.023,0.15,1759768840.6325555
sensor_4,24.92,74.09,22.96,0.038,0.34,1759768842.633186
sensor_4,22.22,44.16,57.39,0.048,0.25,1759768844.6339495
