sensor_id,irrigate,energy_used,data_processed,timestamp
sensor_2,True,0.105,0.28,1759784202.0285993
sensor_7,False,0.065,0.38,1759784203.7825258
sensor_3,False,0.108,0.59,1759784204.0292053
sensor_4,True,0.065,0.68,1759784205.7832668
sensor_9,False,0.15,0.36,1759784206.0299945
sensor_6,True,0.17,0.68,1759784207.7838893
sensor_7,True,0.192,0.6,1759784208.0306675
sensor_4,False,0.185,0.65,1759784209.7846308
sensor_3,True,0.058,0.62,1759784210.0313637
sensor_8,True,0.146,0.67,1759784211.785433
sensor_2,False,0.095,0.37,1759784212.0321696
sensor_6,False,0.167,0.16,1759784213.786111
sensor_6,True,0.053,0.68,1759784214.032772
sensor_3,False,0.137,0.67,1759784215.7867353
sensor_9,False,0.108,0.48,1759784216.033174
sensor_5,False,0.052,0.63,1759784217.7873197
sensor_7,True,0.194,0.55,1759784218.0337608
sensor_5,True,0.148,0.29,1759784219.7880595
sensor_6,True,0.18,0.11,1759784220.0344005
sensor_3,False,0.115,0.13,1759784221.7888951
sensor_7,False,0.145,0.25,1759784222.034752
sensor_6,True,0.122,0.32,1759784223.7894711
sensor_9,False,0.176,0.5,1759784224.035438
sensor_1,False,0.172,0.13,1759784225.7902305
sensor_3,False,0.125,0.55,1759784226.0360973
sensor_10,False,0.165,0.27,1759784227.790868
sensor_1,True,0.051,0.51,1759784228.036981
sensor_6,True,0.154,0.29,1759784229.7916648
sensor_4,True,0.179,0.7,1759784230.0376697
sensor_2,True,0.068,0.43,1759784231.7923195
sensor_9,True,0.138,0.24,1759784232.0383499
sensor_8,False,0.06,0.3,1759784233.79296
sensor_2,False,0.076,0.24,1759784234.0390148
sensor_8,False,0.156,0.52,1759784235.7935207
sensor_5,False,0.14,0.45,1759784236.0396247
sensor_3,True,0.075,0.25,1759784237.7942865
sensor_8,True,0.163,0.33,1759784238.0404098
sensor_1,False,0.052,0.32,1759784239.7949758
sensor_4,True,0.107,0.26,1759784240.0410933
sensor_9,False,0.168,0.49,1759784241.7956386
sensor_1,True,0.183,0.15,1759784242.041915
sensor_1,False,0.125,0.23,1759784243.7963102
sensor_2,False,0.113,0.67,1759784244.042567
sensor_1,True,0.081,0.56,1759784245.7969499
sensor_7,True,0.178,0.25,1759784246.0431628
sensor_4,False,0.135,0.51,1759784247.7976477
sensor_8,True,0.171,0.26,1759784248.0439928
sensor_4,False,0.091,0.16,1759784249.7984512
sensor_6,True,0.146,0.12,1759784250.0448353
sensor_9,False,0.146,0.21,1759784251.7990832
sensor_8,False,0.08,0.29,1759784252.045571
sensor_1,True,0.1,0.32,1759784253.7997193
sensor_6,True,0.091,0.41,1759784254.0462697
sensor_1,False,0.077,0.2,1759784255.8003955
sensor_5,False,0.05,0.26,1759784256.0468855
sensor_4,True,0.119,0.69,1759784257.8010213
sensor_3,False,0.099,0.42,1759784258.0477386
sensor_10,True,0.182,0.31,1759784259.801729
sensor_3,True,0.152,0.4,1759784260.0484867
sensor_7,False,0.199,0.25,1759784261.8024879
sensor_6,False,0.192,0.55,1759784262.0493217
sensor_10,False,0.068,0.18,1759784263.8031259
sensor_7,False,0.095,0.25,1759784264.05016
sensor_6,False,0.158,0.28,1759784265.8037393
sensor_7,False,0.135,0.26,1759784266.050929
sensor_10,True,0.145,0.23,1759784267.8043628
sensor_8,True,0.152,0.53,1759784268.0517633
sensor_8,True,0.082,0.24,1759784269.8051722
sensor_8,True,0.184,0.3,1759784270.0526083
sensor_1,False,0.099,0.53,1759784271.8058167
sensor_3,True,0.135,0.69,1759784272.053255
sensor_6,False,0.118,0.49,1759784273.8066103
sensor_8,True,0.182,0.35,1759784274.0540814
sensor_5,True,0.059,0.29,1759784275.8072875
sensor_6,False,0.13,0.19,1759784276.0547717
sensor_5,True,0.188,0.64,1759784277.8079576
sensor_9,False,0.123,0.61,1759784278.0554206
sensor_2,True,0.068,0.29,1759784279.8086724
sensor_3,True,0.15,0.29,1759784280.0558798
sensor_3,True,0.065,0.38,1759784281.8095202
sensor_5,False,0.095,0.38,1759784282.0566187
sensor_3,True,0.153,0.27,1759784283.810196
sensor_3,True,0.185,0.59,1759784284.05731
sensor_4,True,0.067,0.61,1759784285.81085
sensor_10,True,0.154,0.4,1759784286.0579357
sensor_7,False,0.066,0.14,1759784287.8115416
sensor_9,True,0.111,0.54,1759784288.0586736
sensor_10,False,0.194,0.43,1759784289.8123066
sensor_8,False,0.112,0.53,1759784290.0592778
sensor_6,False,0.084,0.12,1759784291.8130038
sensor_9,False,0.07,0.22,1759784292.0600815
sensor_7,False,0.125,0.6,1759784293.8137853
sensor_7,False,0.124,0.42,1759784294.0606737
sensor_6,True,0.05,0.51,1759784295.8145103
sensor_7,False,0.111,0.13,1759784296.061403
sensor_2,False,0.147,0.64,1759784297.8151612
sensor_10,False,0.154,0.22,1759784298.0622897
sensor_5,True,0.083,0.35,1759784299.8157716
sensor_5,True,0.06,0.18,1759784300.0632474
sensor_1,False,0.114,0.65,1759784301.816401
sensor_8,True,0.122,0.14,1759784302.063901
sensor_2,False,0.076,0.3,1759784303.816963
sensor_6,True,0.186,0.12,1759784304.0646074
sensor_8,True,0.093,0.67,1759784305.8174372
sensor_9,False,0.102,0.51,1759784306.065369
sensor_2,False,0.122,0.28,1759784307.818003
sensor_3,False,0.087,0.2,1759784308.06615
sensor_1,False,0.163,0.11,1759784309.818378
sensor_10,False,0.09,0.46,1759784310.0667858
sensor_4,False,0.188,0.24,1759784311.8190951
sensor_8,False,0.067,0.12,1759784312.067546
sensor_3,True,0.154,0.35,1759784313.8198588
sensor_9,True,0.137,0.64,1759784314.0683873
sensor_2,True,0.083,0.26,1759784315.8204758
sensor_1,False,0.112,0.14,1759784316.069243
sensor_5,False,0.073,0.66,1759784317.821142
sensor_3,True,0.124,0.1,1759784318.0699453
sensor_6,True,0.104,0.65,1759784319.8219714
sensor_8,False,0.071,0.19,1759784320.0707276
sensor_2,True,0.154,0.54,1759784321.8225913
sensor_9,True,0.137,0.45,1759784322.0714197
sensor_4,True,0.061,0.36,1759784323.8233097
sensor_2,False,0.134,0.33,1759784324.0720139
sensor_5,True,0.136,0.34,1759784325.8240252
sensor_1,True,0.171,0.59,1759784326.0727003
sensor_8,True,0.08,0.14,1759784327.824693
sensor_7,False,0.171,0.25,1759784328.0734298
sensor_1,True,0.133,0.19,1759784329.8254106
sensor_7,True,0.056,0.33,1759784330.074107
sensor_3,True,0.067,0.38,1759784331.8260574
sensor_9,False,0.116,0.41,1759784332.0747445
sensor_6,True,0.146,0.48,1759784333.8267741
sensor_4,True,0.192,0.19,1759784334.0754302
sensor_9,False,0.145,0.67,1759784335.8274512
sensor_1,True,0.081,0.21,1759784336.0760996
sensor_10,True,0.076,0.29,1759784337.8281822
sensor_9,True,0.122,0.24,1759784338.076741
sensor_1,True,0.131,0.27,1759784339.8288696
sensor_1,False,0.124,0.18,1759784340.0774236
sensor_3,True,0.193,0.36,1759784341.8295968
sensor_9,True,0.137,0.43,1759784342.0781217
sensor_10,True,0.121,0.48,1759784343.830389
sensor_10,False,0.174,0.52,1759784344.0787406
sensor_10,True,0.08,0.12,1759784345.8310254
sensor_4,True,0.19,0.44,1759784346.0792499
sensor_1,True,0.083,0.54,1759784347.8317044
sensor_6,True,0.107,0.24,1759784348.0799484
sensor_9,True,0.108,0.61,1759784349.832437
sensor_5,True,0.078,0.59,1759784350.0805717
sensor_1,False,0.101,0.37,1759784351.8332474
sensor_9,False,0.082,0.5,1759784352.0812204
sensor_2,True,0.171,0.11,1759784353.8338978
sensor_5,True,0.082,0.66,1759784354.081803
sensor_7,False,0.137,0.54,1759784355.83467
sensor_10,True,0.078,0.57,1759784356.082273
sensor_9,True,0.189,0.61,1759784357.8352923
sensor_6,False,0.067,0.11,1759784358.0829976
sensor_9,False,0.195,0.14,1759784359.8359323
sensor_5,True,0.084,0.4,1759784360.083643
sensor_5,True,0.109,0.27,1759784361.8365633
sensor_3,False,0.184,0.26,1759784362.0844967
sensor_10,False,0.183,0.18,1759784363.8372083
sensor_10,False,0.072,0.18,1759784364.085349
sensor_9,False,0.135,0.69,1759784365.83791
sensor_7,False,0.18,0.56,1759784366.0862248
sensor_5,True,0.159,0.69,1759784367.838571
sensor_10,False,0.064,0.4,1759784368.0869727
sensor_9,True,0.103,0.14,1759784369.8392413
sensor_10,True,0.079,0.68,1759784370.087384
sensor_1,True,0.135,0.48,1759784371.8400092
sensor_5,False,0.16,0.26,1759784372.0882173
sensor_9,True,0.074,0.63,1759784373.8407147
sensor_10,True,0.166,0.48,1759784374.0888388
sensor_9,True,0.134,0.41,1759784375.8413029
sensor_9,True,0.082,0.29,1759784376.089659
sensor_1,False,0.13,0.34,1759784377.8419318
sensor_9,True,0.061,0.59,1759784378.090091
sensor_4,False,0.069,0.6,1759784379.842644
sensor_6,False,0.145,0.35,1759784380.090776
sensor_4,False,0.145,0.57,1759784381.8434305
sensor_6,True,0.079,0.55,1759784382.0914342
sensor_6,True,0.134,0.54,1759784383.844108
sensor_4,True,0.164,0.64,1759784384.09239
sensor_3,False,0.191,0.11,1759784385.844804
sensor_6,True,0.088,0.31,1759784386.0932431
sensor_2,False,0.168,0.24,1759784387.8455384
sensor_8,False,0.184,0.33,1759784388.094148
sensor_4,False,0.127,0.61,1759784389.8462946
sensor_6,True,0.195,0.29,1759784390.0949395
sensor_2,True,0.143,0.41,1759784391.8469143
sensor_9,False,0.081,0.66,1759784392.0957341
sensor_8,False,0.061,0.24,1759784393.8476174
sensor_5,False,0.075,0.56,1759784394.0965748
sensor_1,False,0.158,0.39,1759784395.8482306
sensor_2,True,0.17,0.16,1759784396.097517
sensor_9,True,0.103,0.42,1759784397.848959
sensor_2,True,0.096,0.28,1759784398.0983994
sensor_3,False,0.113,0.6,1759784399.8495784
sensor_10,True,0.186,0.61,1759784400.0994968
sensor_7,True,0.176,0.38,1759784401.8502102
sensor_7,True,0.091,0.5,1759784402.1002555
sensor_6,True,0.168,0.26,1759784403.8508537
sensor_3,True,0.156,0.62,1759784404.1010559
sensor_10,False,0.176,0.45,1759784405.8516502
sensor_7,True,0.18,0.24,1759784406.1017458
sensor_4,False,0.082,0.56,1759784407.8524346
sensor_2,True,0.107,0.49,1759784408.1024528
sensor_2,False,0.078,0.45,1759784409.8533301
sensor_9,False,0.181,0.22,1759784410.1031544
sensor_4,True,0.15,0.35,1759784411.854006
sensor_5,False,0.105,0.66,1759784412.1038594
sensor_9,True,0.105,0.11,1759784413.8545976
sensor_6,False,0.148,0.52,1759784414.1044953
sensor_7,True,0.163,0.5,1759784415.8552933
sensor_5,True,0.156,0.57,1759784416.105211
sensor_8,True,0.165,0.49,1759784417.8560822
sensor_9,False,0.148,0.69,1759784418.1060543
sensor_6,True,0.15,0.31,1759784419.856928
sensor_7,False,0.175,0.45,1759784420.1068861
sensor_10,True,0.142,0.58,1759784421.857736
sensor_1,False,0.178,0.5,1759784422.1077564
sensor_6,True,0.173,0.5,1759784423.8584244
sensor_9,True,0.175,0.46,1759784424.1085505
sensor_4,True,0.122,0.14,1759784425.8591027
sensor_7,False,0.078,0.42,1759784426.1093342
sensor_8,False,0.099,0.48,1759784427.8599265
sensor_6,False,0.17,0.16,1759784428.1100051
sensor_9,True,0.141,0.27,1759784429.8605645
sensor_8,False,0.122,0.38,1759784430.1106513
sensor_6,True,0.188,0.46,1759784431.8611817
sensor_9,False,0.089,0.51,1759784432.111575
sensor_9,False,0.161,0.58,1759784433.8620565
sensor_5,False,0.141,0.56,1759784434.1123474
sensor_1,False,0.099,0.52,1759784435.8626592
sensor_9,True,0.169,0.18,1759784436.11321
sensor_1,True,0.095,0.6,1759784437.863397
sensor_3,False,0.122,0.69,1759784438.113935
sensor_7,False,0.158,0.11,1759784439.8640187
sensor_10,True,0.189,0.48,1759784440.1146533
sensor_8,True,0.191,0.68,1759784441.8647516
sensor_5,False,0.15,0.61,1759784442.1152859
sensor_5,True,0.117,0.66,1759784443.865507
sensor_8,True,0.121,0.33,1759784444.116118
sensor_3,True,0.097,0.58,1759784445.8661528
sensor_9,True,0.084,0.47,1759784446.1167443
sensor_4,False,0.159,0.16,1759784447.8668249
sensor_4,True,0.164,0.35,1759784448.117422
sensor_10,True,0.082,0.52,1759784449.8677168
sensor_5,True,0.112,0.49,1759784450.1181037
sensor_3,True,0.082,0.41,1759784451.8683617
sensor_1,True,0.11,0.1,1759784452.1187894
sensor_6,False,0.105,0.14,1759784453.869262
sensor_9,False,0.166,0.55,1759784454.119426
sensor_4,True,0.073,0.34,1759784455.8699503
sensor_4,True,0.094,0.29,1759784456.1200826
sensor_1,True,0.138,0.38,1759784457.8705742
sensor_7,True,0.065,0.63,1759784458.1207602
sensor_10,True,0.082,0.28,1759784459.8711967
sensor_6,False,0.177,0.25,1759784460.1216543
sensor_3,True,0.117,0.17,1759784461.8718686
sensor_7,True,0.107,0.49,1759784462.1224895
sensor_1,True,0.099,0.25,1759784463.8724673
sensor_9,False,0.059,0.43,1759784464.1232965
sensor_4,False,0.167,0.19,1759784465.873307
sensor_5,True,0.067,0.39,1759784466.1239884
sensor_2,False,0.078,0.16,1759784467.8739204
sensor_4,False,0.141,0.37,1759784468.1249251
sensor_1,False,0.154,0.14,1759784469.8743963
sensor_6,True,0.139,0.62,1759784470.1256466
sensor_6,True,0.14,0.26,1759784471.8750296
sensor_3,True,0.115,0.32,1759784472.126438
sensor_5,True,0.151,0.36,1759784473.8758104
sensor_3,True,0.152,0.52,1759784474.1271799
sensor_9,True,0.153,0.51,1759784475.8764367
sensor_8,False,0.116,0.35,1759784476.1276348
sensor_1,True,0.19,0.26,1759784477.87711
sensor_3,True,0.14,0.5,1759784478.1284275
sensor_4,True,0.084,0.31,1759784479.877721
sensor_9,True,0.094,0.14,1759784480.1291382
sensor_6,True,0.11,0.23,1759784481.878429
sensor_6,False,0.137,0.56,1759784482.1299825
sensor_7,False,0.089,0.26,1759784483.8790393
sensor_6,True,0.13,0.58,1759784484.1307557
sensor_2,False,0.123,0.63,1759784485.8796647
sensor_8,False,0.148,0.37,1759784486.1314442
sensor_7,True,0.151,0.45,1759784487.8805838
sensor_3,False,0.069,0.51,1759784488.1322024
sensor_6,True,0.13,0.14,1759784489.8812325
sensor_5,False,0.097,0.14,1759784490.1329205
sensor_3,True,0.193,0.34,1759784491.8819118
sensor_3,False,0.153,0.56,1759784492.1336358
sensor_8,True,0.07,0.58,1759784493.8826208
sensor_1,True,0.07,0.45,1759784494.1345046
sensor_4,False,0.164,0.56,1759784495.883309
sensor_6,False,0.072,0.31,1759784496.135245
sensor_3,False,0.055,0.48,1759784497.883945
sensor_2,True,0.191,0.47,1759784498.135975
sensor_4,False,0.09,0.24,1759784499.884775
sensor_8,False,0.175,0.44,1759784500.1366537
sensor_10,False,0.058,0.28,1759784501.8854754
sensor_9,False,0.09,0.49,1759784502.1373496
sensor_4,True,0.094,0.53,1759784503.8862252
sensor_3,True,0.073,0.32,1759784504.1379347
sensor_6,True,0.169,0.31,1759784505.8869197
sensor_8,True,0.197,0.17,1759784506.138601
sensor_4,True,0.164,0.55,1759784507.8877585
sensor_5,True,0.133,0.43,1759784508.1392484
sensor_2,False,0.182,0.1,1759784509.888452
sensor_7,False,0.145,0.69,1759784510.139885
sensor_3,False,0.117,0.19,1759784511.8890991
sensor_5,False,0.162,0.45,1759784512.1405408
sensor_3,False,0.15,0.25,1759784513.889634
sensor_4,False,0.123,0.3,1759784514.1412349
sensor_4,True,0.095,0.37,1759784515.8900054
sensor_8,False,0.08,0.37,1759784516.1419375
sensor_10,True,0.091,0.42,1759784517.890695
sensor_3,False,0.088,0.13,1759784518.1426268
sensor_2,False,0.132,0.44,1759784519.8913045
sensor_2,True,0.124,0.14,1759784520.143242
sensor_9,False,0.095,0.27,1759784521.8920536
sensor_3,False,0.189,0.66,1759784522.143979
sensor_8,False,0.161,0.48,1759784523.8927217
sensor_3,False,0.092,0.57,1759784524.144695
sensor_3,False,0.058,0.5,1759784525.8933856
sensor_9,False,0.154,0.6,1759784526.1453583
sensor_2,False,0.167,0.47,1759784527.8940442
sensor_6,False,0.168,0.54,1759784528.1460493
sensor_2,False,0.064,0.64,1759784529.8949065
sensor_1,False,0.153,0.17,1759784530.1467571
sensor_10,True,0.121,0.69,1759784531.8955443
sensor_9,True,0.137,0.63,1759784532.1471207
sensor_8,False,0.06,0.55,1759784533.8961535
sensor_2,False,0.155,0.14,1759784534.1479833
sensor_8,True,0.06,0.14,1759784535.896841
sensor_5,True,0.06,0.21,1759784536.1488402
sensor_6,False,0.172,0.6,1759784537.897431
sensor_3,False,0.082,0.37,1759784538.1494884
sensor_7,False,0.149,0.35,1759784539.8980982
sensor_5,False,0.084,0.51,1759784540.1503913
sensor_5,True,0.144,0.29,1759784541.8989193
sensor_10,False,0.167,0.12,1759784542.1510108
sensor_2,True,0.126,0.17,1759784543.8998668
sensor_7,False,0.167,0.45,1759784544.1517138
sensor_6,False,0.114,0.6,1759784545.900649
sensor_8,True,0.073,0.43,1759784546.152368
sensor_4,False,0.057,0.55,1759784547.9014034
sensor_5,False,0.138,0.17,1759784548.1530197
sensor_1,True,0.093,0.69,1759784549.90214
sensor_6,True,0.069,0.27,1759784550.1536906
sensor_4,False,0.137,0.66,1759784551.9028556
sensor_10,False,0.067,0.25,1759784552.1540852
sensor_7,False,0.177,0.14,1759784553.9035869
sensor_1,False,0.072,0.2,1759784554.1548116
sensor_10,True,0.054,0.45,1759784555.9044409
sensor_10,False,0.084,0.53,1759784556.1554337
sensor_6,False,0.103,0.28,1759784557.9053516
sensor_2,False,0.084,0.51,1759784558.1561437
sensor_1,False,0.161,0.15,1759784559.9061866
sensor_9,True,0.095,0.58,1759784560.1569357
sensor_5,False,0.07,0.5,1759784561.9070172
sensor_3,False,0.175,0.36,1759784562.157722
sensor_4,True,0.169,0.62,1759784563.9077919
sensor_8,False,0.106,0.7,1759784564.1585205
sensor_3,False,0.112,0.38,1759784565.908464
sensor_9,False,0.17,0.27,1759784566.159419
sensor_10,False,0.13,0.18,1759784567.909357
sensor_3,False,0.176,0.55,1759784568.16009
sensor_3,True,0.121,0.42,1759784569.9101865
sensor_3,True,0.079,0.29,1759784570.1607487
sensor_9,False,0.164,0.18,1759784571.9107509
sensor_10,True,0.11,0.57,1759784572.161493
sensor_9,False,0.176,0.65,1759784573.9114199
sensor_8,True,0.067,0.14,1759784574.162386
sensor_3,True,0.052,0.64,1759784575.9121916
sensor_9,False,0.181,0.66,1759784576.1630697
sensor_3,False,0.13,0.53,1759784577.9128506
sensor_9,False,0.091,0.32,1759784578.1637125
sensor_6,True,0.161,0.3,1759784579.9134572
sensor_2,False,0.189,0.67,1759784580.164616
sensor_10,False,0.14,0.49,1759784581.9141297
sensor_6,True,0.127,0.25,1759784582.1654396
sensor_7,True,0.094,0.12,1759784583.9149237
sensor_3,False,0.198,0.34,1759784584.1661367
sensor_3,True,0.195,0.46,1759784585.915787
sensor_7,True,0.142,0.63,1759784586.1669517
sensor_1,False,0.089,0.16,1759784587.9166377
sensor_3,False,0.199,0.67,1759784588.167628
sensor_3,True,0.058,0.63,1759784589.9173126
sensor_1,True,0.174,0.32,1759784590.1683908
sensor_2,True,0.108,0.36,1759784591.918019
sensor_3,True,0.064,0.68,1759784592.1692472
sensor_7,True,0.083,0.48,1759784593.9186745
sensor_8,False,0.147,0.52,1759784594.1700158
sensor_9,False,0.122,0.31,1759784595.919491
sensor_1,False,0.145,0.5,1759784596.1708443
sensor_7,False,0.136,0.38,1759784597.9201844
sensor_10,True,0.11,0.25,1759784598.1715448
sensor_10,False,0.155,0.64,1759784599.9207983
sensor_6,False,0.085,0.45,1759784600.1721618
sensor_10,True,0.158,0.5,1759784601.921542
sensor_2,False,0.179,0.43,1759784602.1732008
sensor_6,True,0.188,0.16,1759784603.9223936
sensor_8,True,0.161,0.52,1759784604.1738014
sensor_2,False,0.151,0.19,1759784605.9230597
sensor_2,True,0.091,0.21,1759784606.1744988
sensor_1,True,0.065,0.34,1759784607.9238975
sensor_7,False,0.171,0.62,1759784608.1752105
sensor_4,False,0.184,0.45,1759784609.9245737
sensor_2,False,0.184,0.3,1759784610.1760023
sensor_6,True,0.2,0.36,1759784611.9252443
sensor_10,False,0.102,0.53,1759784612.1766691
sensor_4,False,0.064,0.59,1759784613.9259791
sensor_7,False,0.063,0.26,1759784614.177456
sensor_10,True,0.086,0.15,1759784615.9266567
sensor_5,True,0.167,0.35,1759784616.178196
sensor_9,True,0.182,0.43,1759784617.9273076
sensor_9,False,0.093,0.5,1759784618.1789927
sensor_7,True,0.137,0.17,1759784619.9279501
sensor_2,False,0.084,0.66,1759784620.1796677
sensor_8,False,0.13,0.58,1759784621.9287632
sensor_10,True,0.087,0.55,1759784622.1802888
sensor_3,True,0.115,0.37,1759784623.9295657
sensor_10,True,0.173,0.35,1759784624.1810286
sensor_4,True,0.105,0.21,1759784625.9303849
sensor_1,True,0.097,0.25,1759784626.1819377
sensor_3,False,0.082,0.18,1759784627.9309916
sensor_4,True,0.181,0.11,1759784628.182656
sensor_8,True,0.073,0.15,1759784629.9316628
sensor_5,True,0.052,0.33,1759784630.1834495
sensor_8,True,0.066,0.17,1759784631.932515
sensor_1,True,0.18,0.22,1759784632.1841094
sensor_8,False,0.174,0.34,1759784633.9331934
sensor_3,True,0.088,0.12,1759784634.1847148
sensor_9,True,0.167,0.55,1759784635.9334996
